Black Body Radiation Experiment Mon, Nov 25, 2024 4:33 PM
Sensor Position (Degrees)	Light Intensity (Volts)
84.15228	-0.00713
84.34518	-0.01099
84.44670	-0.00826
84.72081	-0.00488
84.92386	-0.00455
85.01523	-0.00938
85.30964	-0.00584
85.51269	-0.00472
85.62437	-0.00343
85.93909	-0.00343
86.15228	-0.00616
86.25381	-0.00632
86.51777	-0.00616
86.67005	-0.00697
86.73096	-0.00649
86.95431	-0.00729
87.08629	-0.00858
87.15736	-0.00842
87.37056	-0.00761
87.51269	-0.00488
87.58376	-0.00472
87.83756	-0.00777
88.01015	-0.00681
88.11168	-0.00922
88.40609	-0.00922
88.61929	-0.00520
88.72081	-0.00745
89.05584	-0.00600
89.26904	-0.00777
89.39086	-0.00584
89.70558	-0.01003
89.91878	-0.00600
90.02030	-0.00890
