Black Body Radiation Experiment Mon, Nov 25, 2024 4:25 PM
Sensor Position (Degrees)	Light Intensity (Volts)
73.87817	-0.01276
74.08122	-0.00649
74.22335	-0.00729
74.29442	-0.00665
74.52792	-0.00810
74.65990	-0.01244
74.74112	-0.00793
74.94416	-0.01148
75.05584	-0.00874
75.12690	-0.01244
75.31980	-0.00858
75.44162	-0.00970
75.51269	-0.00987
75.70558	-0.01486
75.83756	-0.01437
75.91878	-0.00504
76.12183	-0.00568
76.25381	-0.00536
76.34518	-0.01083
76.53807	-0.00568
76.64975	-0.00504
76.72081	-0.01083
76.91371	-0.00568
77.02538	-0.00858
77.08629	-0.00649
77.28934	-0.01035
77.41117	-0.00407
77.49239	-0.01051
77.71574	-0.00874
77.84772	-0.00439
77.91878	-0.00649
78.11168	0.00172
78.22335	0.00736
78.29442	0.01476
78.49746	0.02072
78.62944	0.02200
78.71066	0.02265
78.92386	0.01878
79.05584	0.01814
79.11675	0.01782
79.27919	0.01701
79.36041	0.01219
79.41117	0.01589
79.56345	0.01251
79.65482	0.01412
79.70558	0.01492
79.86802	0.01315
79.95939	0.01202
80.01015	0.00945
80.16244	0.00961
80.26396	0.00575
80.31472	0.00575
80.46701	-0.00037
80.54822	0.00124
80.59898	0.00156
80.75127	-0.00198
80.87310	-0.00584
80.94416	-0.00729
81.08629	-0.00600
81.18782	-0.00520
81.25888	-0.00600
81.43147	-0.00987
81.54315	-0.00874
81.59391	-0.00488
81.73604	-0.00810
81.83756	-0.01083
81.88832	-0.00810
82.02030	-0.00552
82.10152	-0.00552
82.14213	-0.00810
82.27411	-0.00842
82.35533	-0.00906
82.40609	-0.00890
82.54822	-0.00600
82.63959	-0.00568
82.70051	-0.00874
82.84264	-0.00761
82.91371	-0.00777
82.95431	-0.00665
83.06599	-0.00697
83.14721	-0.00504
83.16751	-0.00472
83.26904	-0.00842
83.32995	-0.00987
83.35025	-0.00311
83.42132	-0.00906
83.46193	-0.00713
83.49239	-0.01115
83.56345	-0.00713
83.61421	-0.00745
83.64467	-0.00970
83.76650	-0.00649
83.84772	-0.00906
83.89848	-0.00568
84.05076	-0.00858
84.15228	-0.01099
84.21320	-0.00552
84.36548	-0.00761
84.45685	-0.00697
84.49746	-0.00616
84.63959	-0.00520
84.75127	-0.01244
84.79188	-0.00745
84.93401	-0.00858
85.02538	-0.00552
85.07614	-0.00632
85.21827	-0.00729
85.31980	-0.00552
85.38071	-0.00616
85.53299	-0.00793
85.64467	-0.00681
85.70558	-0.00729
85.87817	-0.00632
85.98985	-0.00600
86.05076	-0.00488
86.25381	-0.01308
86.38579	-0.00906
86.43655	-0.01003
86.59898	-0.00665
86.72081	-0.00713
86.78173	-0.00826
86.93401	-0.00890
87.02538	-0.00423
87.07614	-0.01067
87.22843	-0.00906
87.34010	-0.00665
87.39086	-0.00697
87.54315	-0.00616
87.63452	-0.00665
87.68528	-0.01131
87.85787	-0.01244
87.96954	-0.00874
88.03046	-0.00954
88.21320	-0.00777
88.33503	-0.00922
88.40609	-0.00697
88.59898	-0.01115
88.73096	-0.00793
88.79188	-0.00665
88.93401	-0.00665
89.02538	-0.00826
89.07614	-0.00681
89.19797	-0.00826
89.28934	-0.00632
89.35025	-0.00713
89.52284	-0.00665
89.65482	-0.00890
89.73604	-0.01003
89.97970	-0.00745
90.13198	-0.00681
